1101,1046,1039,1033,1015,929,id_documento
0.0028684456138101198,0.06662511779965635,0.0003918356956921083,0.01064370270292258,0.0003089593790930119,0.3207275469708622,00018898620188260477
0.0006867942995470134,0.10413630566611962,0.5868058242778448,0.00020505313064097418,0.00016727639016817918,0.21249411851452069,00048765220188260168
0.00833356428903868,0.14818688388217155,0.0007287965949794299,0.047356059450236104,6.231510829909638e-05,0.09913973884369125,00069837120188260038
0.005032362227436034,0.3035205912970424,0.0001289379892181491,0.15391023248367397,0.0001207757849383331,0.03471744273262185,00115315120208260562
0.02861792241324724,0.07617926857764984,0.008952175824154383,0.010405807690019565,0.00016493563127340465,0.013330679365120855,00169139720198260032
0.0007376856947785204,0.11953931961656844,0.011307890208145627,0.00011971393425302815,9.005891288820669e-05,0.9655321718125436,00232583520208260100
0.0007321722161765903,0.13155676161926894,0.0030652740654739303,0.010127975782510762,0.0002599218476383026,0.6677315500249581,00406104320198260002
0.0005002940532503706,0.012385687593841583,0.001163526775452587,1.5398830606044763e-05,0.0001295173013363584,0.9990858148697299,10000462820218260586
0.0008090764007677667,0.11230367805296922,0.0011856310974157679,2.546734596280695e-05,0.00036183519163097435,0.9953702212916609,10000895620228260318
0.0002312952548582069,0.005020154532206173,0.00027042938217219416,0.0008053443740670263,0.00017720999138375054,0.9858298836999886,10001027720228260246
0.00014014711481141688,0.03482988380582447,0.0031691776126167295,0.00035621303082453593,0.00020545708281685356,0.9739815998828466,10001447520228260554
0.0016031231788748187,0.07160205645076725,0.0030409812161387925,8.264980466197856e-05,0.00026654221194777285,0.959380674194127,10001686920208260006
0.0003527720914609698,0.186887597686078,0.006494179642079161,0.0001698443941622122,0.0006715732274583235,0.9874475260619562,10002869120228260453
0.004656586765982956,0.13841955276707024,0.055775915401985295,0.005212701511005155,0.0006753387171538958,0.05061181762343902,10002920320168260488
0.0011919914966117863,0.11781562027538027,0.0003463739001565702,0.0004480435078441253,0.00043172068415731974,0.9915365889519029,10003166920218260160
0.001279372681543961,0.23395459626762893,0.0004796026925355582,0.0019770682211198093,5.234111073498719e-05,0.759061131140917,10003774820218260638
0.0006870791283308853,0.013458233193746824,0.008223342228918287,0.0017357695167412076,0.000319077728516296,0.7946361939505554,10003939720208260456
0.0005651577016773154,0.042781095190467404,0.000551098180960755,0.0004319133484122437,0.0003781819320491869,0.971048978563775,10004115720218260562
0.00036910122144404544,0.024523470520177868,0.0002651425776286927,0.0006874702815439894,0.00020191211589381982,0.9574153602213076,10004120720218260024
0.0002834165154516717,0.1253884813576871,0.026404430447562414,0.0014610739429123942,0.0004907347835015934,0.7824142808239036,10004779720218260348
0.00022176951766066555,0.08033512888612772,0.0001943152077124213,0.0002433063873342093,0.0009889148499603677,0.9946960012837431,10005114420228260152
0.0010186756870711846,0.03449615034013409,0.00026296022048296247,0.0014304457298503607,0.00012374431749634027,0.8470578803934854,10005342520208260066
0.000916147652509442,0.02590433135711382,0.00011242493967772802,0.00014729992026961479,6.91807625033043e-05,0.9923156987304514,10005565720208260495
0.0017492245004104411,0.3808753985060015,0.00011033414958667825,0.12517635317377443,0.00027017251133567606,0.06049502845955842,10006327220228260637
0.0004994782526843297,0.03668960365314346,7.509291207116063e-05,1.3230182820337135e-05,0.0003572310952415539,0.9994009916144608,10006331320208260060
0.0009420236894472915,0.08267183766843395,0.004181570514810411,0.014273595111076193,5.3631519767009986e-05,0.5018129893297099,10006589720218260219
0.0018812544644607983,0.21770557063060725,0.0018931123060301827,0.009532687079042524,0.0001472558435950377,0.6087320010843006,10007240620218260566
0.0006254632768081506,0.2679952190520386,0.0008560352866002344,0.0013436997426299658,0.00043941986237250286,0.8472144295565398,10007704920188260291
0.001319189594630486,0.4332167996654034,0.004017120683726492,0.0022808461301452817,0.0001634712576738624,0.3245011789428553,10007786520228260362
0.0008176564955386693,0.048238426552283456,0.003615235882938309,0.016865258498169722,0.0002883296808069331,0.4803385993847206,10007841220188260589
0.0012398275895241467,0.4557168442017676,0.01529186513560343,0.004197196753391997,0.0005305939163902198,0.09882046618574647,10009242820218260076
0.0016543219232960848,0.035302790473235965,0.0002792124907131044,0.050518792373456405,0.00012556631126503054,0.4857912966307045,10009600920208260140
0.0005394108032485278,0.005206567467541376,0.006662075160401958,0.007960837446175446,0.00032235692950168313,0.5638334363940687,10009647220198260660
0.0008887550931358503,0.0679609283055417,0.0027597823284429184,0.00021922043192272293,0.0012629748499575744,0.7737958888538856,10010525920178260538
0.0005859899739843108,0.030543353031608357,0.0002635899635761213,8.621216644112461e-06,0.0007362481936311618,0.9992266311190443,10010720220218260638
0.0007571064593626987,0.11542277119447522,0.00036500469825241535,0.00011173008750625795,0.0002896739806135013,0.9909143314733933,10010918020218260032
0.000268811401936179,0.04018789712691836,0.010336140459976703,0.003343891431238995,0.0001067339742990597,0.7383679517734909,10010936220188260450
0.0017457973186149327,0.03814640452131951,7.715003739346387e-05,0.0024553884757716965,0.00017564059235521937,0.9040655262438857,10011191320208260443
0.000569942592002076,0.05977393487303048,0.0002850394221843434,9.635319604820442e-05,0.0001759161892449896,0.9953035936857033,10011210820208260564
0.002797290690559403,0.5381753115853275,5.8571180906721114e-05,0.04402458170012125,0.00012293825545292618,0.09361764115686125,10011499420188260224
0.0005400606378438454,0.014165515319115009,0.05563003260084856,9.544325199199464e-05,0.0001936244942189485,0.9790692836841007,10011668520188260045
8.143917329837695e-05,0.13582674861684405,0.0634226257034135,0.0014652174336557656,0.00010252067164225918,0.8319785953128898,10012520920228260565
0.0009280667960733199,0.3475388405111708,0.001272258410847109,0.0017027326781382918,0.0006300876147763186,0.2245882851066529,10012595020218260366
0.00023203743514484587,0.09575225331393195,0.00012195845836084941,0.013528013624872302,0.0002954958153622007,0.8427867115878698,10012719220208260271
0.0006151651096541417,0.019107559663883916,0.0001539171465232502,0.00027684382874587377,0.0003537663377750616,0.9865705375711522,10012919820218260481
0.0005274849767857902,0.1037081917154954,0.0008549938253271987,1.3651560704180262e-05,0.00023365622951729333,0.9945812150571323,10013720620218260236
0.0016531126777114087,0.04038300592483826,0.0004119049883519327,0.00015289888085681747,0.0003676659167718017,0.9553420217925089,10013886720218260168
0.0019425275318827092,0.3195223045505483,0.0050430175439437515,0.015783503094474616,0.00031126912437693576,0.1502788975403064,10014325920218260565
0.00047312088944656506,0.025094228045045873,0.4683586468017323,7.668704372940818e-05,0.0010140596316163997,0.801357826344123,10014382320208260526
0.0002382832739441342,0.03147136546555986,0.02665483675488514,0.0017594625637395356,0.00025646280272044377,0.8210906129421578,10016308920218260438
0.0008516654462935952,0.14491394664296148,0.013078406456620036,7.481493338276613e-05,0.00019523961103446187,0.9422772848993877,10016805220198260514
0.0005209360190232671,0.043997217143737194,0.00017181413832395128,3.056061961310053e-06,0.0008515322944910751,0.9994978942495052,10017174820208260416
0.0029110086664416246,0.004597884265361543,0.0016638669415354344,1.0046030588473212e-05,0.000650962530959192,0.9955578859453289,10018138220178260185
0.001244194188695435,0.010573334194487291,0.0023684010604617164,0.002035161009489828,9.925235150234885e-05,0.812885677211038,10019338920228260011
0.002314873834050965,0.10908975911796201,0.0110924583141679,9.045858570659306e-05,7.675319915740984e-05,0.939874534398224,10020207720188260272
0.0014799275219075578,0.38535165182242426,0.0040306532596473075,0.00298944644637151,0.0005694864853317629,0.18659462090968354,10020793220168260629
0.004231190694939117,0.035234217315158994,0.0001021206677974128,0.0028749954890390384,0.00020765043112008693,0.6259721516394539,10021386920218260071
0.00024711698512888284,0.02994732587299357,0.0015123260003151924,0.0004714447395350194,0.0004877571607421916,0.9772084281670022,10021548620218260438
0.0010414092919715668,0.14070947667209185,0.00017499595633336596,0.3671111450483183,0.00028468122345453207,0.08704271010304772,10021715620218260363
0.00032004553153638823,0.013132218966294231,0.0007243548570033543,0.019958861700735332,3.665916350659293e-05,0.7866681027667849,10022260520218260008
0.0017277382188411647,0.007980993491809713,2.992680996022438e-05,0.0009721782168819531,0.00018216625644712421,0.9695580119860798,10023007820228260152
0.0012867394867302454,0.006358578080079461,0.0007371559008746858,0.0003216524777052535,5.27045770530997e-05,0.9790386505902848,10023730720228260037
0.002268213759344544,0.016048167117469307,0.014619269460596966,0.015363286976836341,0.00010633566667402049,0.10019279579875272,10024001520208260407
0.0004749271657716756,0.027728239561381908,0.00014448509837373003,1.6435176847806586e-05,0.00039946272832310707,0.9991044251014705,10024496020218260168
0.0006802421595301384,0.07908524877676855,5.927399390371489e-05,0.004919949756711834,0.0007534011811380297,0.7216565315626804,10027134720218260081
0.0008089488818818228,0.05917429188377348,0.000362699567450164,0.027057730180682714,3.7310263878945225e-05,0.5858110807177255,10027586820208260604
0.0007915730844063571,0.0364286549412695,0.0003010647075729974,3.564818772683937e-05,0.0002530688954179134,0.9983930645761971,10028147620218260019
0.00034136237157141405,0.07355234742784886,0.010698584295022625,0.0011498095053447588,0.0002818466529840765,0.6236063808101524,10028403020208260045
0.0007246945547275526,0.32615355170017946,0.0005373365418292241,0.0005187890337679032,0.0002535745198123066,0.9391909594879229,10028766520198260576
0.00036645986173381877,0.08388953662350293,0.0007847966430642671,0.004778686782439841,7.355746742431017e-05,0.6799184001288772,10029742720218260270
0.00017944883273036233,0.06295608021393446,0.006305476742049669,0.0003409888347642938,0.000429154464019929,0.8662953248672682,10030476420198260659
0.0006327592247573922,0.09391795171463137,0.03117989190114575,0.010769321307798972,0.0003558499873640739,0.3546164269640349,10032804220218260481
0.0001576279616942154,0.10779430873949208,0.8219048069554509,0.0008184442800379175,0.00036311898520522616,0.12316645721616018,10034015620158260004
